date,rain,evap,t_max,t_min,month,year
1972-04-06,0.0007142857142857143,7.87,30.727272727272727,10.045454545454545,4,1972
1972-04-07,0.0,8.908000000000001,31.954545454545453,10.181818181818182,4,1972
1972-04-08,0.0,10.001999999999999,32.0,8.636363636363637,4,1972
1972-04-09,0.0,10.212,32.0,10.818181818181818,4,1972
1972-04-10,0.0007142857142857143,8.904,31.818181818181817,10.363636363636363,4,1972
1972-04-11,0.0007142857142857143,7.6,32.0,10.136363636363637,4,1972
1972-04-12,0.0007142857142857143,7.523999999999999,32.0,10.954545454545455,4,1972
1972-04-13,0.0,9.620000000000001,33.31818181818182,13.136363636363637,4,1972
1972-04-14,0.0,10.440000000000001,30.227272727272727,11.5,4,1972
1972-04-15,0.07142857142857142,8.709999999999999,31.181818181818183,9.0,4,1972
1972-04-16,1.0857142857142856,9.372,30.5,8.863636363636363,4,1972
1972-04-17,0.3507142857142857,7.914,28.727272727272727,10.0,4,1972
1972-04-18,0.14285714285714285,6.6579999999999995,28.59090909090909,10.5,4,1972
1972-04-19,0.0,7.2299999999999995,30.136363636363637,10.409090909090908,4,1972
1972-04-20,0.0,8.45,31.772727272727273,10.409090909090908,4,1972
1972-04-21,0.0,10.616,32.13636363636363,10.181818181818182,4,1972
1972-04-22,0.0,10.434000000000001,31.545454545454547,9.818181818181818,4,1972
1972-04-23,0.0,11.129999999999999,31.454545454545453,10.363636363636363,4,1972
1972-04-24,0.0,11.55,32.22727272727273,9.363636363636363,4,1972
1972-04-25,0.0,10.056000000000001,31.545454545454547,10.772727272727273,4,1972
1972-04-26,0.0,10.074000000000002,30.181818181818183,11.227272727272727,4,1972
1972-04-27,0.0,10.48,30.0,11.045454545454545,4,1972
1972-04-28,0.0,9.88,30.40909090909091,10.818181818181818,4,1972
1972-04-29,0.0,9.580000000000002,30.818181818181817,9.136363636363637,4,1972
1972-04-30,0.0,8.9,31.545454545454547,10.090909090909092,4,1972
1972-05-01,0.07692307692307693,9.316666666666666,30.6,10.7,5,1972
1972-05-02,0.0,10.3875,31.3,9.8,5,1972
1972-05-03,0.15384615384615385,10.1125,30.6,10.1,5,1972
1972-05-04,0.0,8.502500000000001,29.45,10.65,5,1972
1972-05-05,0.0,9.2975,30.05,8.35,5,1972
1972-05-06,0.0,8.84,30.75,8.95,5,1972
1972-05-07,0.0,9.475000000000001,31.2,10.7,5,1972
1972-05-08,0.0,9.5175,30.95,11.15,5,1972
1972-05-09,0.0,10.795,31.6,10.05,5,1972
1972-05-10,0.0,9.9375,31.75,11.5,5,1972
1972-05-11,0.0,11.275,31.4,10.85,5,1972
1972-05-12,0.0,11.475,31.5,11.6,5,1972
1972-05-13,0.0,10.7375,31.55,11.15,5,1972
1972-05-14,0.0,10.987499999999999,31.75,10.4,5,1972
1972-05-15,0.0,9.850000000000001,31.9,11.2,5,1972
1972-05-16,0.0,9.7,33.0,10.55,5,1972
1972-05-17,0.0,10.7,33.3,11.6,5,1972
1972-05-18,0.0,10.557500000000001,32.65,12.55,5,1972
1972-05-19,0.0,8.9375,34.2,12.45,5,1972
1972-05-20,0.20846153846153845,8.7425,32.6,14.35,5,1972
1972-05-21,0.0,8.0725,33.55,13.45,5,1972
1972-05-22,0.0,7.6575,33.0,14.2,5,1972
1972-05-23,0.0,10.9425,32.85,12.8,5,1972
1972-05-24,0.0,10.477500000000001,33.1,12.25,5,1972
1972-05-25,0.0776923076923077,8.6125,32.4,13.95,5,1972
1972-05-26,0.0776923076923077,6.42,31.15,15.6,5,1972
1972-05-27,3.8846153846153846,7.362500000000001,31.35,15.5,5,1972
1972-05-28,15.192307692307692,5.365,27.85,14.4,5,1972
1972-05-29,4.915384615384616,4.1525,25.2,12.1,5,1972
1972-05-30,7.423076923076923,3.9724999999999997,25.85,12.6,5,1972
1972-05-31,4.584615384615384,2.795,24.27777777777778,11.277777777777779,5,1972
1972-06-01,7.375,4.993333333333333,24.77777777777778,12.666666666666666,6,1972
1972-06-02,0.15,5.4125,27.333333333333332,10.166666666666666,6,1972
1972-06-03,0.11750000000000001,5.95,26.88888888888889,12.277777777777779,6,1972
1972-06-04,6.733333333333334,6.1125,26.38888888888889,13.444444444444445,6,1972
1972-06-05,7.199999999999999,5.199999999999999,26.11111111111111,12.88888888888889,6,1972
1972-06-06,10.008333333333333,3.9825,22.055555555555557,13.166666666666666,6,1972
1972-06-07,30.666666666666668,5.2675,21.38888888888889,13.833333333333334,6,1972
1972-06-08,10.941666666666668,3.65,24.38888888888889,13.944444444444445,6,1972
1972-06-09,4.825,5.699999999999999,27.333333333333332,12.944444444444445,6,1972
1972-06-10,2.4425000000000003,6.262499999999999,28.055555555555557,13.833333333333334,6,1972
1972-06-11,0.2508333333333333,7.245000000000001,30.055555555555557,13.555555555555555,6,1972
1972-06-12,9.7175,5.5175,28.22222222222222,14.38888888888889,6,1972
1972-06-13,2.6666666666666665,3.98,26.72222222222222,14.722222222222221,6,1972
1972-06-14,0.0,5.5825,28.72222222222222,13.777777777777779,6,1972
1972-06-15,0.0,8.64,29.833333333333332,13.666666666666666,6,1972
1972-06-16,1.3583333333333334,6.772499999999999,28.5,14.555555555555555,6,1972
1972-06-17,0.8083333333333332,5.5975,27.444444444444443,13.833333333333334,6,1972
1972-06-18,0.0,5.23,29.333333333333332,13.38888888888889,6,1972
1972-06-19,0.0,8.7525,29.444444444444443,12.833333333333334,6,1972
1972-06-20,0.0,8.4575,30.555555555555557,12.777777777777779,6,1972
1972-06-21,0.0,8.075,32.27777777777778,11.666666666666666,6,1972
1972-06-22,0.0,8.412500000000001,32.72222222222222,13.38888888888889,6,1972
1972-06-23,0.0,6.6425,33.666666666666664,13.833333333333334,6,1972
1972-06-24,0.0008333333333333334,9.6125,33.27777777777778,13.5,6,1972
1972-06-25,0.10083333333333333,6.045,33.111111111111114,14.833333333333334,6,1972
1972-06-26,0.16666666666666666,6.8675,33.72222222222222,14.88888888888889,6,1972
1972-06-27,0.0,8.270000000000001,33.166666666666664,13.666666666666666,6,1972
1972-06-28,0.15,7.0,32.888888888888886,13.5,6,1972
1972-06-29,1.1666666666666667,8.215,31.555555555555557,14.777777777777779,6,1972
1972-06-30,0.0,7.9625,30.944444444444443,13.555555555555555,6,1972
1972-07-01,0.23153846153846153,7.635,30.65,13.15,7,1972
1972-07-02,0.9023076923076923,7.304,30.3,13.5,7,1972
1972-07-03,1.5546153846153847,7.044,30.5,14.25,7,1972
1972-07-04,0.0,6.9879999999999995,27.85,13.8,7,1972
1972-07-05,0.0,8.652000000000001,28.75,11.9,7,1972
1972-07-06,0.03153846153846154,8.222,29.75,11.85,7,1972
1972-07-07,0.11538461538461539,8.074,29.6,13.05,7,1972
1972-07-08,0.4076923076923077,7.6659999999999995,30.5,13.75,7,1972
1972-07-09,0.4776923076923077,8.746,30.75,13.95,7,1972
1972-07-10,0.1846153846153846,8.016,30.25,14.35,7,1972
1972-07-11,0.0,8.222,29.8,13.7,7,1972
1972-07-12,1.5392307692307694,7.910000000000001,30.1,13.95,7,1972
1972-07-13,5.392307692307692,7.206,28.35,13.95,7,1972
1972-07-14,7.792307692307693,6.074,26.1,14.75,7,1972
1972-07-15,14.430769230769233,7.0,27.95,13.5,7,1972
1972-07-16,6.308461538461538,5.24,25.3,13.4,7,1972
1972-07-17,0.23076923076923078,5.362,28.15,13.3,7,1972
1972-07-18,12.384615384615385,7.1579999999999995,28.5,12.65,7,1972
1972-07-19,8.569230769230769,6.0,26.2,13.95,7,1972
1972-07-20,3.161538461538462,4.572,26.25,14.15,7,1972
1972-07-21,3.853846153846154,4.96,26.35,13.85,7,1972
1972-07-22,6.553846153846153,5.3660000000000005,24.4,14.25,7,1972
1972-07-23,5.884615384615385,4.286,24.5,13.5,7,1972
1972-07-24,3.1153846153846154,5.331999999999999,24.2,13.65,7,1972
1972-07-25,0.4076923076923077,4.396,24.0,12.3,7,1972
1972-07-26,0.07692307692307693,4.942,22.6,13.15,7,1972
1972-07-27,0.0,6.0,26.45,13.9,7,1972
1972-07-28,0.8692307692307693,6.462000000000001,27.3,13.7,7,1972
1972-07-29,0.3076923076923077,7.132000000000001,27.65,13.4,7,1972
1972-07-30,0.0,7.24,28.25,12.3,7,1972
1972-07-31,0.0,7.409999999999999,27.55,12.5,7,1972
1972-08-01,0.0,6.605,28.8,11.55,8,1972
1972-08-02,1.3323076923076926,6.172,27.55,12.55,8,1972
1972-08-03,2.8469230769230767,4.142,26.05,12.1,8,1972
1972-08-04,5.3307692307692305,2.982,21.8,13.9,8,1972
1972-08-05,0.0,3.8,26.25,11.95,8,1972
1972-08-06,0.0,5.87,26.85,11.15,8,1972
1972-08-07,0.17769230769230765,6.67,27.75,11.9,8,1972
1972-08-08,0.6846153846153846,6.65,28.4,12.85,8,1972
1972-08-09,11.600000000000001,4.7,25.55,12.7,8,1972
1972-08-10,3.9315384615384614,4.3420000000000005,26.85,13.2,8,1972
1972-08-11,1.700769230769231,5.108,26.05,13.75,8,1972
1972-08-12,0.0,5.537999999999999,26.75,11.9,8,1972
1972-08-13,0.23076923076923078,6.688,27.2,12.0,8,1972
1972-08-14,0.0,5.880000000000001,26.95,11.9,8,1972
1972-08-15,0.23076923076923078,6.484,28.1,10.25,8,1972
1972-08-16,0.26999999999999996,7.540000000000001,28.65,10.95,8,1972
1972-08-17,0.0,6.876,29.3,12.0,8,1972
1972-08-18,3.4076923076923076,6.640000000000001,27.95,12.85,8,1972
1972-08-19,0.6392307692307693,6.674000000000001,28.3,12.0,8,1972
1972-08-20,0.6692307692307692,6.452,25.4,12.4,8,1972
1972-08-21,0.0,6.18,28.15,11.4,8,1972
1972-08-22,1.1923076923076923,6.474000000000001,29.45,11.4,8,1972
1972-08-23,5.453846153846154,5.622,30.05,12.1,8,1972
1972-08-24,7.176923076923078,5.496,25.9,13.45,8,1972
1972-08-25,2.8230769230769233,3.54,25.55,12.6,8,1972
1972-08-26,0.2076923076923077,4.888,25.4,12.65,8,1972
1972-08-27,0.23076923076923078,5.488,26.05,11.7,8,1972
1972-08-28,0.3076923076923077,6.226,27.85,11.9,8,1972
1972-08-29,0.0,6.162000000000001,27.65,11.8,8,1972
1972-08-30,0.0,6.388,27.45,12.35,8,1972
1972-08-31,0.0,6.186,28.75,12.25,8,1972
1972-09-01,0.26666666666666666,6.6499999999999995,28.6,13.0,9,1972
1972-09-02,0.3758333333333333,7.388,28.4,13.55,9,1972
1972-09-03,0.0,7.1819999999999995,29.65,12.2,9,1972
1972-09-04,0.7591666666666667,6.234,29.45,11.9,9,1972
1972-09-05,3.508333333333333,6.436,29.0,12.65,9,1972
1972-09-06,0.1425,5.787999999999999,29.65,11.9,9,1972
1972-09-07,0.3758333333333333,6.24,29.15,11.15,9,1972
1972-09-08,0.4166666666666667,6.57,28.4,11.75,9,1972
1972-09-09,2.484166666666667,6.614,28.2,12.6,9,1972
1972-09-10,3.216666666666667,5.776000000000001,27.6,14.3,9,1972
1972-09-11,0.2508333333333333,5.652,27.65,12.0,9,1972
1972-09-12,1.5416666666666667,6.396,26.65,11.35,9,1972
1972-09-13,0.25,6.6259999999999994,27.35,11.1,9,1972
1972-09-14,1.7333333333333334,5.036,26.9,11.7,9,1972
1972-09-15,5.2250000000000005,4.71,26.7,12.4,9,1972
1972-09-16,9.4,4.095999999999999,24.35,12.34,9,1972
1972-09-17,5.066666666666667,4.3180000000000005,23.9,12.7,9,1972
1972-09-18,0.0,4.3759999999999994,26.35,12.9,9,1972
1972-09-19,0.0,5.720000000000001,26.65,11.4,9,1972
1972-09-20,0.0,5.85,26.4,11.1,9,1972
1972-09-21,6.941666666666666,5.6259999999999994,27.25,10.6,9,1972
1972-09-22,25.066666666666666,3.4259999999999997,20.15,11.8,9,1972
1972-09-23,2.3583333333333334,3.872,22.2,11.25,9,1972
1972-09-24,0.0,5.093999999999999,24.95,10.2,9,1972
1972-09-25,0.9166666666666666,5.574,27.75,10.35,9,1972
1972-09-26,1.8166666666666667,5.3180000000000005,28.55,10.65,9,1972
1972-09-27,0.0,5.667999999999999,28.0,12.3,9,1972
1972-09-28,0.0,5.952,27.35,11.05,9,1972
1972-09-29,0.0,5.903999999999999,27.8,10.6,9,1972
1972-09-30,0.0,6.498,28.5,9.8,9,1972
1972-10-01,0.0,6.7,27.75,10.8,10,1972
1972-10-02,0.0,6.25,29.15,10.5,10,1972
1972-10-03,0.0,6.772,29.15,10.7,10,1972
1972-10-04,0.07692307692307693,6.378,27.3,10.4,10,1972
1972-10-05,0.0,5.622,28.15,10.15,10,1972
1972-10-06,4.323846153846154,5.537999999999999,27.4,10.7,10,1972
1972-10-07,8.13846153846154,4.37,25.95,11.95,10,1972
1972-10-08,0.5615384615384615,4.8660000000000005,26.8,11.75,10,1972
1972-10-09,0.3076923076923077,5.182,27.25,10.45,10,1972
1972-10-10,6.076923076923077,4.494,26.1,11.5,10,1972
1972-10-11,0.0776923076923077,5.048,25.35,11.75,10,1972
1972-10-12,0.0,5.068,25.25,9.9,10,1972
1972-10-13,0.0,4.95,25.0,9.5,10,1972
1972-10-14,0.0,4.91,25.65,8.9,10,1972
1972-10-15,0.0,6.064000000000001,25.95,7.8,10,1972
1972-10-16,0.0,5.438000000000001,27.4,9.0,10,1972
1972-10-17,0.35714285714285715,5.2299999999999995,29.136363636363637,11.227272727272727,10,1972
1972-10-18,0.03642857142857143,5.1979999999999995,27.318181818181817,11.272727272727273,10,1972
1972-10-19,0.0,5.332,27.90909090909091,12.681818181818182,10,1972
1972-10-20,0.0,5.720000000000001,27.136363636363637,10.954545454545455,10,1972
1972-10-21,1.0364285714285715,5.968,27.181818181818183,12.0,10,1972
1972-10-22,0.0,6.688,26.954545454545453,9.5,10,1972
1972-10-23,0.0,5.758,28.5,9.454545454545455,10,1972
1972-10-24,0.0,6.412000000000001,27.363636363636363,8.681818181818182,10,1972
1972-10-25,0.0,6.748,26.727272727272727,8.409090909090908,10,1972
1972-10-26,0.0,6.7219999999999995,25.863636363636363,9.681818181818182,10,1972
1972-10-27,0.42857142857142855,6.376,27.90909090909091,7.136363636363637,10,1972
1972-10-28,0.0,6.608000000000001,28.136363636363637,7.5,10,1972
1972-10-29,0.0,5.1659999999999995,25.863636363636363,8.681818181818182,10,1972
1972-10-30,0.0,5.640000000000001,26.818181818181817,10.045454545454545,10,1972
1972-10-31,0.0,6.470000000000001,26.5,9.863636363636363,10,1972
1972-11-01,0.0,6.7975,28.681818181818183,9.227272727272727,11,1972
1972-11-02,0.0,6.825999999999999,29.136363636363637,9.727272727272727,11,1972
1972-11-03,0.0,7.128,27.681818181818183,8.681818181818182,11,1972
1972-11-04,0.0,5.982,27.454545454545453,7.681818181818182,11,1972
1972-11-05,0.0,5.508000000000001,26.818181818181817,8.363636363636363,11,1972
1972-11-06,0.0,6.151999999999999,27.318181818181817,7.409090909090909,11,1972
1972-11-07,0.0,6.428,26.818181818181817,5.7727272727272725,11,1972
1972-11-08,0.0,6.023999999999999,27.181818181818183,8.136363636363637,11,1972
1972-11-09,0.0,5.498,26.863636363636363,8.590909090909092,11,1972
1972-11-10,0.14285714285714285,5.720000000000001,25.727272727272727,8.227272727272727,11,1972
1972-11-11,0.0,5.112,24.681818181818183,10.136363636363637,11,1972
1972-11-12,0.0,5.446,24.40909090909091,8.863636363636363,11,1972
1972-11-13,0.0,6.524000000000001,25.0,5.818181818181818,11,1972
1972-11-14,0.0,6.8420000000000005,25.954545454545453,5.7272727272727275,11,1972
1972-11-15,0.0,6.869999999999999,26.772727272727273,7.545454545454546,11,1972
1972-11-16,0.0,6.688,26.772727272727273,7.5,11,1972
1972-11-17,0.0,6.593999999999999,25.818181818181817,8.136363636363637,11,1972
1972-11-18,0.39285714285714285,4.279999999999999,24.0,10.5,11,1972
1972-11-19,0.0,5.994,25.181818181818183,6.318181818181818,11,1972
1972-11-20,0.5428571428571428,4.1899999999999995,24.818181818181817,7.318181818181818,11,1972
1972-11-21,0.5435714285714285,3.808,23.181818181818183,9.863636363636363,11,1972
1972-11-22,5.0007142857142854,3.5100000000000002,20.59090909090909,9.772727272727273,11,1972
1972-11-23,9.471428571428572,2.616,20.045454545454547,9.727272727272727,11,1972
1972-11-24,0.39999999999999997,1.6219999999999999,18.318181818181817,10.954545454545455,11,1972
1972-11-25,0.015714285714285715,2.7119999999999997,19.90909090909091,9.590909090909092,11,1972
1972-11-26,0.0,2.85,21.681818181818183,5.2272727272727275,11,1972
1972-11-27,0.10714285714285714,4.958,21.318181818181817,5.363636363636363,11,1972
1972-11-28,0.0,3.5439999999999996,22.0,6.0,11,1972
1972-11-29,0.0,3.8620000000000005,22.90909090909091,7.590909090909091,11,1972
1972-11-30,0.42857142857142855,4.428,21.90909090909091,4.590909090909091,11,1972
1972-12-01,0.35714285714285715,4.455,22.40909090909091,4.5,12,1972
1972-12-02,0.0,4.298,23.318181818181817,4.7727272727272725,12,1972
1972-12-03,0.37857142857142856,4.192,22.59090909090909,5.136363636363637,12,1972
1972-12-04,1.7578571428571428,3.7840000000000003,18.045454545454547,6.045454545454546,12,1972
1972-12-05,0.0,3.246,21.5,5.818181818181818,12,1972
1972-12-06,0.0,3.718,23.5,3.272727272727273,12,1972
1972-12-07,0.0,4.2,23.863636363636363,4.7727272727272725,12,1972
1972-12-08,0.0,4.952,25.545454545454547,4.909090909090909,12,1972
1972-12-09,0.0,4.714,25.045454545454547,5.636363636363637,12,1972
1972-12-10,0.0,5.26,25.954545454545453,5.545454545454546,12,1972
1972-12-11,0.0,4.6240000000000006,25.227272727272727,6.5,12,1972
1972-12-12,0.0,5.401999999999999,24.454545454545453,6.545454545454546,12,1972
1972-12-13,0.0,5.428,23.59090909090909,5.136363636363637,12,1972
1972-12-14,0.0,5.04,23.40909090909091,5.5,12,1972
1972-12-15,0.0,5.109999999999999,17.59090909090909,4.5,12,1972
1972-12-16,0.0,4.35,16.272727272727273,2.590909090909091,12,1972
1972-12-17,0.0,3.5200000000000005,18.363636363636363,-0.09090909090909091,12,1972
1972-12-18,0.0,3.836,20.5,1.8636363636363635,12,1972
1972-12-19,0.0,4.32,22.0,1.3181818181818181,12,1972
1972-12-20,0.0,4.744,20.40909090909091,2.409090909090909,12,1972
1972-12-21,0.0,4.768,16.818181818181817,2.3181818181818183,12,1972
1972-12-22,0.0,5.042,23.545454545454547,-1.6818181818181819,12,1972
1972-12-23,0.0,4.336,24.954545454545453,0.45454545454545453,12,1972
1972-12-24,0.0,4.284,24.272727272727273,2.3636363636363638,12,1972
1972-12-25,0.0,4.0200000000000005,22.181818181818183,3.1363636363636362,12,1972
1972-12-26,0.0,3.62,19.363636363636363,3.5,12,1972
1972-12-27,0.0,4.43,20.90909090909091,5.136363636363637,12,1972
1972-12-28,0.12142857142857143,3.3899999999999997,18.727272727272727,6.409090909090909,12,1972
1972-12-29,0.0014285714285714286,3.0460000000000003,20.181818181818183,6.636363636363637,12,1972
1972-12-30,0.0,3.5519999999999996,22.772727272727273,5.045454545454546,12,1972
1972-12-31,0.09285714285714286,3.972,21.181818181818183,6.090909090909091,12,1972
1973-01-01,1.7214285714285715,2.52,18.863636363636363,7.909090909090909,1,1973
1973-01-02,0.42857142857142855,4.6,19.454545454545453,8.090909090909092,1,1973
1973-01-03,0.0,4.616,22.818181818181817,2.0454545454545454,1,1973
1973-01-04,0.0,5.304,25.40909090909091,3.3181818181818183,1,1973
1973-01-05,0.0,3.166,23.0,5.5,1,1973
1973-01-06,0.0,4.359999999999999,22.5,6.0,1,1973
1973-01-07,1.1642857142857144,4.944,22.09090909090909,7.318181818181818,1,1973
1973-01-08,14.564285714285715,3.408,20.363636363636363,5.5,1,1973
1973-01-09,15.514285714285714,1.682,15.409090909090908,5.590909090909091,1,1973
1973-01-10,0.5357142857142857,2.718,17.363636363636363,6.454545454545454,1,1973
1973-01-11,0.04285714285714286,2.662,14.818181818181818,1.1363636363636365,1,1973
1973-01-12,0.0,2.5,15.318181818181818,-2.1818181818181817,1,1973
1973-01-13,0.0,3.086,19.818181818181817,-1.4545454545454546,1,1973
1973-01-14,0.0,3.882,21.272727272727273,1.1363636363636365,1,1973
1973-01-15,0.0,4.156,21.772727272727273,0.9545454545454546,1,1973
1973-01-16,0.0,3.7380000000000004,21.136363636363637,0.8636363636363636,1,1973
1973-01-17,0.0,4.024,22.0,2.0,1,1973
1973-01-18,0.0,4.272,22.0,1.0909090909090908,1,1973
1973-01-19,0.0,5.17,20.863636363636363,2.3181818181818183,1,1973
1973-01-20,0.0,5.048,20.045454545454547,3.1818181818181817,1,1973
1973-01-21,0.0,6.1000000000000005,20.454545454545453,3.1363636363636362,1,1973
1973-01-22,0.0,5.464,20.727272727272727,2.6818181818181817,1,1973
1973-01-23,0.0,5.17,19.363636363636363,1.0454545454545454,1,1973
1973-01-24,0.0,4.516,20.09090909090909,0.8636363636363636,1,1973
1973-01-25,0.0,4.208,19.40909090909091,0.7727272727272727,1,1973
1973-01-26,0.0,4.33,20.681818181818183,0.6363636363636364,1,1973
1973-01-27,0.0,4.806,21.772727272727273,-1.2727272727272727,1,1973
1973-01-28,0.0,4.4799999999999995,14.227272727272727,-1.2727272727272727,1,1973
1973-01-29,0.0,3.8760000000000003,16.727272727272727,-5.072727272727272,1,1973
1973-01-30,0.0,5.104,23.40909090909091,-3.0454545454545454,1,1973
1973-01-31,0.0,5.802,22.227272727272727,2.909090909090909,1,1973
1973-02-01,0.0,6.116,22.90909090909091,3.5454545454545454,2,1973
1973-02-02,0.0,4.83,23.136363636363637,2.0454545454545454,2,1973
1973-02-03,0.0,4.942,24.727272727272727,1.5454545454545454,2,1973
1973-02-04,0.0,4.414,26.5,3.0,2,1973
1973-02-05,0.0,6.156,26.59090909090909,4.818181818181818,2,1973
1973-02-06,0.0,6.674000000000001,27.5,4.909090909090909,2,1973
1973-02-07,0.0,8.16,25.545454545454547,6.136363636363637,2,1973
1973-02-08,0.0007142857142857143,7.888000000000001,22.045454545454547,5.2727272727272725,2,1973
1973-02-09,0.0,5.074,17.59090909090909,2.9545454545454546,2,1973
1973-02-10,0.0,5.022,22.0,-0.7272727272727273,2,1973
1973-02-11,0.0,5.98,24.90909090909091,0.5,2,1973
1973-02-12,0.0,6.675999999999999,24.045454545454547,2.1818181818181817,2,1973
1973-02-13,0.0,8.824,23.772727272727273,2.8636363636363638,2,1973
1973-02-14,0.0,7.103999999999999,23.636363636363637,2.5,2,1973
1973-02-15,0.0,6.609999999999999,25.318181818181817,1.2272727272727273,2,1973
1973-02-16,0.6642857142857144,5.2459999999999996,20.59090909090909,3.1363636363636362,2,1973
1973-02-17,0.7514285714285714,3.6700000000000004,18.90909090909091,7.090909090909091,2,1973
1973-02-18,0.4642857142857143,5.546,20.181818181818183,4.636363636363637,2,1973
1973-02-19,3.657142857142857,3.008,16.727272727272727,5.863636363636363,2,1973
1973-02-20,0.5871428571428571,3.4160000000000004,19.818181818181817,6.954545454545454,2,1973
1973-02-21,3.6285714285714286,2.2399999999999998,18.227272727272727,7.863636363636363,2,1973
1973-02-22,0.1864285714285714,3.064,20.818181818181817,8.045454545454545,2,1973
1973-02-23,0.0,5.087999999999999,21.363636363636363,4.2727272727272725,2,1973
1973-02-24,0.0,5.12,25.318181818181817,2.8181818181818183,2,1973
1973-02-25,0.0,7.040000000000001,25.681818181818183,3.8636363636363638,2,1973
1973-02-26,0.0,6.658000000000001,25.272727272727273,5.409090909090909,2,1973
1973-02-27,0.0,5.51,25.40909090909091,5.954545454545454,2,1973
1973-02-28,0.0,6.33,26.272727272727273,5.5,2,1973
1973-03-01,0.0,6.534000000000001,26.181818181818183,6.545454545454546,3,1973
1973-03-02,0.0,8.246,25.863636363636363,6.590909090909091,3,1973
1973-03-03,0.0,8.592,25.5,7.045454545454546,3,1973
1973-03-04,0.0,8.274,25.636363636363637,5.7272727272727275,3,1973
1973-03-05,0.0,10.606,25.5,8.5,3,1973
1973-03-06,0.0,9.748,25.90909090909091,7.909090909090909,3,1973
1973-03-07,0.0,8.828,24.40909090909091,8.318181818181818,3,1973
1973-03-08,0.0,9.282,25.40909090909091,8.0,3,1973
1973-03-09,0.0,11.158,25.272727272727273,7.454545454545454,3,1973
1973-03-10,0.0,9.315999999999999,24.045454545454547,7.090909090909091,3,1973
1973-03-11,0.0,9.294,27.318181818181817,3.227272727272727,3,1973
1973-03-12,0.0,11.5,28.818181818181817,4.818181818181818,3,1973
1973-03-13,0.0,12.33,26.954545454545453,8.5,3,1973
1973-03-14,0.0,11.23,26.454545454545453,7.045454545454546,3,1973
1973-03-15,0.0,10.386,24.454545454545453,7.545454545454546,3,1973
1973-03-16,0.0,8.459999999999999,23.90909090909091,4.545454545454546,3,1973
1973-03-17,0.0,7.640000000000001,26.181818181818183,2.772727272727273,3,1973
1973-03-18,0.0,9.755999999999998,25.272727272727273,4.2727272727272725,3,1973
1973-03-19,0.0,8.764,25.545454545454547,6.2272727272727275,3,1973
1973-03-20,0.0,9.14,25.863636363636363,7.590909090909091,3,1973
1973-03-21,0.6428571428571429,8.86,24.954545454545453,7.454545454545454,3,1973
1973-03-22,0.0,11.296000000000001,25.772727272727273,8.681818181818182,3,1973
1973-03-23,0.0,10.864,25.545454545454547,9.136363636363637,3,1973
1973-03-24,0.0,10.904,24.045454545454547,6.909090909090909,3,1973
1973-03-25,0.0,11.01,27.318181818181817,5.318181818181818,3,1973
1973-03-26,0.0,11.065999999999999,28.454545454545453,5.7727272727272725,3,1973
1973-03-27,0.0,12.384,26.772727272727273,7.681818181818182,3,1973
1973-03-28,0.0,11.02,26.318181818181817,7.090909090909091,3,1973
1973-03-29,0.0,11.09,26.045454545454547,5.7272727272727275,3,1973
1973-03-30,0.0,10.225999999999999,24.90909090909091,7.363636363636363,3,1973
1973-03-31,0.0,9.584,28.318181818181817,5.409090909090909,3,1973
1973-04-01,0.0,10.844,29.09090909090909,6.7272727272727275,4,1973
1973-04-02,0.0,11.146,28.318181818181817,7.636363636363637,4,1973
1973-04-03,0.0,9.803999999999998,26.863636363636363,6.954545454545454,4,1973
1973-04-04,0.0,9.302000000000001,25.181818181818183,3.727272727272727,4,1973
1973-04-05,0.0,10.954,25.318181818181817,4.363636363636363,4,1973
1973-04-06,0.0,10.61,24.181818181818183,7.090909090909091,4,1973
1973-04-07,0.0,8.540000000000001,24.545454545454547,2.8636363636363638,4,1973
1973-04-08,0.0,8.446000000000002,25.454545454545453,3.090909090909091,4,1973
1973-04-09,0.0,7.779999999999999,27.227272727272727,3.727272727272727,4,1973
1973-04-10,0.0,8.534,28.59090909090909,5.181818181818182,4,1973
1973-04-11,0.0,9.645999999999999,29.272727272727273,5.636363636363637,4,1973
1973-04-12,0.0,9.179999999999998,28.681818181818183,6.681818181818182,4,1973
1973-04-13,0.0,8.751999999999999,29.59090909090909,7.545454545454546,4,1973
1973-04-14,0.0,10.064,29.136363636363637,9.409090909090908,4,1973
1973-04-15,0.0007142857142857143,8.772,26.681818181818183,10.227272727272727,4,1973
1973-04-16,0.15857142857142856,8.25,26.318181818181817,8.181818181818182,4,1973
1973-04-17,0.0,9.32,29.318181818181817,9.045454545454545,4,1973
1973-04-18,0.0,9.844,27.272727272727273,10.727272727272727,4,1973
1973-04-19,0.0,9.994,27.818181818181817,7.909090909090909,4,1973
1973-04-20,0.0,10.852,28.272727272727273,9.727272727272727,4,1973
1973-04-21,0.0,10.9,29.59090909090909,8.909090909090908,4,1973
1973-04-22,0.0,10.336000000000002,30.681818181818183,10.363636363636363,4,1973
1973-04-23,0.0,10.547999999999998,31.272727272727273,12.545454545454545,4,1973
1973-04-24,0.0,11.04,30.227272727272727,13.090909090909092,4,1973
1973-04-25,0.0,11.471999999999998,30.5,11.0,4,1973
1973-04-26,0.0,10.392,29.863636363636363,8.045454545454545,4,1973
1973-04-27,0.0,11.228,30.59090909090909,8.590909090909092,4,1973
