date,rain,evap,t_max,t_min,bayo_price,urea_price
2013-03-31,0.0001005085015096,6.610479735318445,24.65492437669857,3.829587978864953,18.75,9132.6
2013-04-30,0.0073214559386973,8.95096336996337,28.59160837438424,7.253274767378215,19.0,9132.6
2013-05-31,0.4367588590497377,8.523377643861515,29.977163250172147,10.705625827639174,18.0,9132.6
2013-06-30,1.1772490695128626,8.477842490842491,30.19318664477285,13.057496715927751,16.0,9132.6
2013-07-31,5.103827956989248,5.380272952853598,25.97484909158324,12.845279940674825,13.0,9132.6
2013-08-31,2.269505376344086,5.903333924140376,26.709464590285503,12.208550241008528,12.75,9132.6
2013-09-30,6.033512786596121,4.2401610056610055,24.525731040564374,12.190652557319224,12.0,9132.45
2013-10-31,1.2945703191670934,4.093186813186813,25.42193876613232,9.306034568776504,12.0,9132.6
2013-11-30,1.0819310344827584,2.752482905982906,20.897378063613697,6.751517210971234,12.0,9132.6
2013-12-31,1.924444223740664,3.247795108117689,20.34447463672158,3.9098689902360646,12.0,9132.6
2014-01-31,0.5035168705969596,2.9679969278033798,19.022910641453468,1.447675194660734,10.0,9132.6
2014-02-28,0.0,5.359472876330019,24.943085385878486,3.9743185550082094,10.0,9132.6
2014-03-31,0.0850606493988029,6.600955453149002,25.57391652100217,5.501631501197686,10.0,9132.6
2014-04-30,0.0035275064441731,7.4114583028083025,28.176990231990235,8.03587098087098,6.8,9132.6
2014-05-31,0.5470620942728841,6.990923431407302,28.675531484129927,10.647825479221474,6.0,9132.6
2014-06-30,2.876329994526546,6.679076190476191,29.05926245210728,13.459112753147236,6.0,9132.6
2014-07-31,2.21920467185762,5.57036866359447,26.857235023041472,12.639079135547432,6.0,9132.6
2014-08-31,2.965232401080566,5.267172043010753,27.13481284319438,12.81489000123594,6.0,9132.6
2014-09-30,3.910481809888706,4.312397222222222,25.351007237122182,12.370294471811713,7.0,9132.6
2014-10-31,0.635924360400445,4.358015080349758,25.665087175050463,8.556616405059119,10.0,7800.0
2014-11-30,1.4884351395730708,3.034674603174603,20.859031229094448,4.274608949798605,10.0,7800.0
2014-12-31,0.3679882997569315,2.9417569272125723,21.20933244463278,2.7234166710807424,10.0,7800.0
2015-01-31,0.7132869855394882,3.04916715542522,19.7563316383283,4.316535833465756,10.0,7800.0
2015-02-28,2.256452380952381,3.883013392857143,21.063936781609197,4.200476190476191,10.0,7800.0
2015-03-31,2.5065328142380423,4.233551267281106,21.313285131627733,6.0628216536892845,10.0,7250.0
2015-04-30,0.430202380952381,6.051467841880342,26.19543513957307,9.165320197044336,10.0,7250.0
2015-05-31,0.6990028603209916,7.173697004608295,28.984918163038294,11.088435563324328,10.0,7800.0
2015-06-30,5.790274220032841,5.532437011599511,26.76731785562245,13.379100225019764,10.0,7800.0
2015-07-31,2.66065668202765,5.196071236559139,26.121813920228828,12.561431749563006,10.0,7800.0
2015-08-31,1.4155333233280951,5.733853302611368,27.63349297573436,12.316914149172211,8.5,7800.0
2015-09-30,2.9285780423280423,5.002468055555555,26.537495455162123,11.979435965269298,7.0,7800.0
2015-10-31,2.9086433543340977,3.697413385002095,24.30942143670054,9.404474390603422,7.75,7800.0
2015-11-30,0.2612151092117759,3.036189010989011,24.334783200792764,8.007984437838061,10.5,7800.0
2015-12-31,0.0773954599761051,3.247075268817204,21.42918573660509,3.316413932542965,14.6,7800.0
2016-01-31,0.0939504211028126,3.411456989247312,19.7487676783728,-0.3504515893614892,13.5,7800.0
2016-02-29,0.1086364022422286,4.932949712643678,23.62648648308577,2.3809175270055176,14.0,7800.0
2016-03-31,0.4615732059725385,6.08570864350703,23.853351313334628,5.36164521425923,15.2,7800.0
2016-04-30,0.0111789272030651,7.581046590909091,27.38631538040504,7.875597974822113,16.0,7800.0
2016-05-31,0.5974086874893325,7.955436251920124,30.50680150196279,11.459951816403429,15.5,7800.0
2016-06-30,1.5740346804111172,7.050556547619048,28.803197318007665,12.110143526120538,14.0,7800.0
2016-07-31,2.695099157115286,6.315500723738627,28.696151220344767,13.098717948717947,14.0,7800.0
2016-08-31,4.826575288510773,4.387623847926268,25.81376160279386,13.578573397928237,14.0,7800.0
2016-09-30,2.8744465790914067,4.129155555555555,25.46695840175151,12.451879857690203,14.0,7800.0
2016-10-31,0.4424267999128956,4.078133064516129,25.128132557180383,8.913431886286169,14.0,7800.0
2016-11-30,0.9409850088183422,3.0265587301587304,21.8470113960114,6.595325939492606,14.0,7800.0
2016-12-31,0.1678297766749379,3.2621515581193,22.986456575682386,3.9300744416873448,14.5,7800.0
2017-01-31,3.3370411568409345e-05,3.932531534325889,22.07387043805286,2.757332515257988,16.0,7800.0
2017-02-28,0.0038158393330807,5.178256448412698,24.22728321213543,2.447291617796544,16.0,7800.0
2017-03-31,0.8047119815668203,6.045850392886683,25.475525818267755,6.061706841545551,16.4,7800.0
2017-04-30,0.0496785714285714,8.059926984126983,28.51588183421517,7.519514991181658,18.0,7800.0
2017-05-31,0.2668103448275862,9.009722202528655,31.631372159542348,10.774911806769426,18.0,7800.0
2017-06-30,0.9189577175697866,8.403751587301588,31.18272577996716,13.427943349753695,19.5,7800.0
2017-07-31,3.452522188086704,5.822494623655914,27.532547888193047,13.180935969645647,20.0,7800.0
2017-08-31,3.8951143686989074,5.380703149001536,26.71794385114741,13.52284908433963,20.0,7800.0
2017-09-30,3.7003871252204585,3.766024621212121,24.308093372676705,12.30387328720662,19.0,7800.0
